id,name,followers_count,followed_by,register_date,link
356651832,Ben Pasternak,30,"https://x.com/QwQiao, https://x.com/0xminion, https://x.com/janehk, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/pet3rpan_, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/Shaughnessy119, https://x.com/tkstanczak, https://x.com/amanda0x, https://x.com/firstc0in, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/CryptoSources, https://x.com/jonathankingvc, https://x.com/HoolieG, https://x.com/0xdetweiler, https://x.com/ceterispar1bus, https://x.com/alexgedevani, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat",2011-08-17 04:56:43+00:00,https://x.com/i/user/356651832
924134809,ultra,23,"https://x.com/NTmoney, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/andyisnotandy, https://x.com/pet3rpan_, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/Solofunk30, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/zacxbt, https://x.com/roybitsir, https://x.com/gregohr12, https://x.com/j0hnwang, https://x.com/GrantStenger",2012-11-03 22:09:01+00:00,https://x.com/i/user/924134809
278988015,Alvin Hsia,21,"https://x.com/serg_xyz, https://x.com/KyleSamani, https://x.com/0xminion, https://x.com/janehk, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/HoolieG, https://x.com/RyanKSterling, https://x.com/sjrosenblum, https://x.com/yekiM_o, https://x.com/0xChanglu, https://x.com/n4motto, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/zacxbt, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat",2011-04-08 11:04:40+00:00,https://x.com/i/user/278988015
1353062898419994626,Now Media,20,"https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/eclecticcapital, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/RyanKSterling, https://x.com/yekiM_o, https://x.com/0xChanglu, https://x.com/Solofunk30, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/j0hnwang",2021-01-23 19:31:54+00:00,https://x.com/i/user/1353062898419994626
834123445856145408,Cirrus,20,"https://x.com/0xWenMoon, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/YeouJie, https://x.com/caseykcaruso, https://x.com/OuroborosCap8, https://x.com/amanda0x, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/0xChanglu, https://x.com/alexgedevani, https://x.com/pokeapallascat, https://x.com/MariaShen, https://x.com/zacxbt, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/GrantStenger",2017-02-21 19:31:41+00:00,https://x.com/i/user/834123445856145408
1195055776471175169,brain genius,20,"https://x.com/KyleSamani, https://x.com/NTmoney, https://x.com/reganbozman, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/benlakoff, https://x.com/cosmo_jiang, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/HoolieG, https://x.com/0xdetweiler, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat, https://x.com/0xbilly",2019-11-14 19:07:58+00:00,https://x.com/i/user/1195055776471175169
1559193198605774850,2Lambroz 🐑 (🧑‍🍳🥩🤌),20,"https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/pet3rpan_, https://x.com/eclecticcapital, https://x.com/OuroborosCap8, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/jennyqcheng, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/thetinaverse, https://x.com/zacxbt, https://x.com/roybitsir, https://x.com/gregohr12, https://x.com/j0hnwang, https://x.com/GrantStenger",2022-08-15 15:00:24+00:00,https://x.com/i/user/1559193198605774850
465067650,Brandon Potts,20,"https://x.com/serg_xyz, https://x.com/grisacerne, https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/pet3rpan_, https://x.com/amanda0x, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/jennyqcheng, https://x.com/0xMaki, https://x.com/NaytheForceBwU, https://x.com/MariaShen, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/kapursanat, https://x.com/0xbilly",2012-01-15 22:52:09+00:00,https://x.com/i/user/465067650
1001654384743387137,Fozzy,20,"https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/masonnystrom, https://x.com/cosmo_jiang, https://x.com/OuroborosCap8, https://x.com/geenty, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/gakonst, https://x.com/AustinBarack, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat",2018-05-30 02:39:49+00:00,https://x.com/i/user/1001654384743387137
1614741985784664064,Chang 🧪,20,"https://x.com/serg_xyz, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/0xRainandCoffee, https://x.com/andyisnotandy, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/CryptoSources, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/alexgedevani, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/kapursanat, https://x.com/0xbilly",2023-01-15 21:51:11+00:00,https://x.com/i/user/1614741985784664064
