id,name,followers_count,followed_by,register_date,link
887748030304329728,The Crypto Dog 📈,40,"https://x.com/0xRaghav, https://x.com/QwQiao, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/YeouJie, https://x.com/masonnystrom, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/OuroborosCap8, https://x.com/panekkkk, https://x.com/AliceL991, https://x.com/Shaughnessy119, https://x.com/lmrankhan, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/CryptoSources, https://x.com/sjrosenblum, https://x.com/0xdetweiler, https://x.com/ceterispar1bus, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/tomhschmidt, https://x.com/kapursanat, https://x.com/0xbilly",2017-07-19 18:56:38+00:00,https://x.com/i/user/887748030304329728
356651832,Ben Pasternak,32,"https://x.com/QwQiao, https://x.com/0xminion, https://x.com/janehk, https://x.com/rishisthinking, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/pet3rpan_, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/tkstanczak, https://x.com/amanda0x, https://x.com/firstc0in, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/CryptoSources, https://x.com/jonathankingvc, https://x.com/HoolieG, https://x.com/0xdetweiler, https://x.com/ceterispar1bus, https://x.com/alexgedevani, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/tomhschmidt, https://x.com/kapursanat",2011-08-17 04:56:43+00:00,https://x.com/i/user/356651832
1891647168441876484,Mosi,26,"https://x.com/serg_xyz, https://x.com/0xRaghav, https://x.com/luffistotle, https://x.com/OmniscientAsian, https://x.com/0xWenMoon, https://x.com/reganbozman, https://x.com/andyisnotandy, https://x.com/Mikey0x_, https://x.com/pet3rpan_, https://x.com/BigBrainKasey, https://x.com/bridge__harris, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/_weidai, https://x.com/CryptoSources, https://x.com/jennyqcheng, https://x.com/0xMaki, https://x.com/0xChanglu, https://x.com/Solofunk30, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/tomhschmidt",2025-02-18 00:33:34+00:00,https://x.com/i/user/1891647168441876484
924134809,ultra,25,"https://x.com/NTmoney, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/andyisnotandy, https://x.com/pet3rpan_, https://x.com/tkstanczak, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/gregohr12, https://x.com/j0hnwang, https://x.com/GrantStenger",2012-11-03 22:09:01+00:00,https://x.com/i/user/924134809
1039225922921148419,0age,24,"https://x.com/KyleSamani, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/andyisnotandy, https://x.com/caseykcaruso, https://x.com/tkstanczak, https://x.com/geenty, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/sjrosenblum, https://x.com/yekiM_o, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt, https://x.com/kapursanat",2018-09-10 18:55:42+00:00,https://x.com/i/user/1039225922921148419
1368951806789836802,Henri Stern Ꙫ,24,"https://x.com/ishanee_, https://x.com/janehk, https://x.com/masonnystrom, https://x.com/pet3rpan_, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/_weidai, https://x.com/krybharat, https://x.com/0xMaki, https://x.com/HoolieG, https://x.com/sjrosenblum, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/jnwng, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/roybitsir, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt",2021-03-08 15:48:47+00:00,https://x.com/i/user/1368951806789836802
1646945251305873408,James Wynn,24,"https://x.com/serg_xyz, https://x.com/0xRaghav, https://x.com/OmniscientAsian, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/janehk, https://x.com/YeouJie, https://x.com/benlakoff, https://x.com/AliceL991, https://x.com/Shaughnessy119, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/AjeetK, https://x.com/sjdedic, https://x.com/jonathankingvc, https://x.com/jennyqcheng, https://x.com/0xdetweiler, https://x.com/0xChanglu, https://x.com/pokeapallascat, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang",2023-04-14 18:35:29+00:00,https://x.com/i/user/1646945251305873408
15894997,Curtis Spencer,24,"https://x.com/serg_xyz, https://x.com/KyleSamani, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/pet3rpan_, https://x.com/Shaughnessy119, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/jonathankingvc, https://x.com/0xMaki, https://x.com/n4motto, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt",2008-08-18 18:59:19+00:00,https://x.com/i/user/15894997
1269561030272643076,⁵⁄₉,24,"https://x.com/serg_xyz, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/wkhosrowshahi1, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/bridge__harris, https://x.com/tkstanczak, https://x.com/firstc0in, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/yekiM_o, https://x.com/n4motto, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt, https://x.com/kapursanat",2020-06-07 09:25:20+00:00,https://x.com/i/user/1269561030272643076
605700792,Vlad Tenev,23,"https://x.com/KyleSamani, https://x.com/stutireal, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/janehk, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/Shaughnessy119, https://x.com/Yedidbotton, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/Solofunk30, https://x.com/alexgedevani, https://x.com/pokeapallascat, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/GrantStenger",2012-06-11 18:03:17+00:00,https://x.com/i/user/605700792
